Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Rolling Mean,Bollinger High,Bollinger Low,Bollinger Middle
TATAPOWER,EQ,2018-05-21,80.85,80.75,80.8,78.35,78.7,78.8,79.41,3399879,269970680.85,12540,1480720,43.55,82.89642857142856,87.61602182080533,78.17683532205179,82.89642857142856
TATAPOWER,EQ,2018-05-22,78.8,78.95,79.25,77.7,77.75,77.85,78.31,3793522,297057360.5,9272,980811,25.85,82.24285714285712,87.0479597420753,77.43775454363893,82.24285714285712
TATAPOWER,EQ,2018-05-23,77.85,78.0,78.55,77.05,77.1,77.45,77.73,2530994,196730400.75,9508,833366,32.93,81.62142857142854,86.49959252075273,76.74326462210435,81.62142857142854
TATAPOWER,EQ,2018-05-24,77.45,77.55,77.9,75.3,75.95,76.45,76.49,5298717,405319296.2,10841,2072949,39.12,80.9785714285714,86.05153358641843,75.90560927072437,80.9785714285714
TATAPOWER,EQ,2018-05-25,76.45,76.4,81.7,75.95,81.2,81.2,79.53,6118812,486618985.6,27188,1408021,23.01,80.69999999999997,85.19324278992728,76.20675721007267,80.69999999999997
TATAPOWER,EQ,2018-05-28,81.2,81.25,83.0,80.65,81.95,82.3,81.99,3655542,299715281.75,8936,1345006,36.79,80.56071428571427,84.6857184482167,76.43571012321183,80.56071428571427
TATAPOWER,EQ,2018-05-29,82.3,82.0,84.35,81.6,82.75,83.5,83.02,7252300,602116359.65,12646,2849084,39.29,80.57142857142856,84.72829763835422,76.41455950450289,80.57142857142856
TATAPOWER,EQ,2018-05-30,83.5,82.45,84.0,81.5,82.2,82.45,82.53,5164168,426212762.35,14306,2321072,44.95,80.60357142857141,84.81463091259975,76.39251194454307,80.60357142857141
TATAPOWER,EQ,2018-05-31,82.45,82.45,83.2,79.85,80.5,81.3,81.63,9109367,743587950.35,34116,5317313,58.37,80.56071428571427,84.72691132884616,76.39451724258238,80.56071428571427
TATAPOWER,EQ,2018-06-01,81.3,80.65,81.25,78.3,79.55,79.6,79.76,3087156,246242283.35,16084,942639,30.53,80.42142857142855,84.57552095322347,76.26733618963362,80.42142857142855
TATAPOWER,EQ,2018-06-04,79.6,79.65,80.05,76.6,77.25,77.2,78.43,2185214,171380652.4,14926,873646,39.98,80.13214285714284,84.59060191189037,75.6736838023953,80.13214285714284
TATAPOWER,EQ,2018-06-05,77.2,77.1,79.25,76.3,78.7,78.8,77.82,5406955,420751498.7,17387,2952116,54.6,79.95714285714283,84.41892193364087,75.49536378064478,79.95714285714283
TATAPOWER,EQ,2018-06-06,78.8,78.7,79.7,77.45,78.3,78.1,78.32,2849279,223167681.9,15362,1231211,43.21,79.7035714285714,84.15440787298814,75.25273498415464,79.7035714285714
TATAPOWER,EQ,2018-06-07,78.1,78.7,79.9,78.1,78.6,78.35,78.77,3366418,265187337.4,21441,1687546,50.13,79.52499999999996,83.97830473658901,75.07169526341092,79.52499999999996
TATAPOWER,EQ,2018-06-08,78.35,79.0,79.0,77.7,77.9,77.95,78.17,4045326,316233348.85,16680,2768556,68.44,79.46428571428568,83.98286761766929,74.94570381090207,79.46428571428568
TATAPOWER,EQ,2018-06-11,77.95,78.3,80.35,78.1,78.3,78.4,79.04,7365983,582217853.35,25838,3416179,46.38,79.5035714285714,83.97096858604921,75.0361742710936,79.5035714285714
TATAPOWER,EQ,2018-06-12,78.4,79.0,79.2,77.7,77.7,77.8,78.28,3505780,274428811.05,13853,1322822,37.73,79.5285714285714,83.95014690235142,75.10699595479137,79.5285714285714
TATAPOWER,EQ,2018-06-13,77.8,78.2,78.35,76.8,76.85,77.05,77.56,3049374,236521779.05,12734,1602859,52.56,79.57142857142854,83.87450694818243,75.26835019467465,79.57142857142854
TATAPOWER,EQ,2018-06-14,77.05,77.2,77.75,76.35,77.25,77.3,77.13,2956563,228028123.95,16672,1157243,39.14,79.2928571428571,83.64643341686791,74.9392808688463,79.2928571428571
TATAPOWER,EQ,2018-06-15,77.3,77.4,77.6,75.9,76.1,76.1,76.31,2703757,206336790.9,14085,1438437,53.2,78.84999999999995,83.14686826922586,74.55313173077404,78.84999999999995
TATAPOWER,EQ,2018-06-18,76.1,76.1,76.35,74.8,74.9,75.0,75.33,1857389,139911544.85,8909,728653,39.23,78.2428571428571,82.08770527286966,74.39800901284455,78.2428571428571
TATAPOWER,EQ,2018-06-19,75.0,74.6,74.85,73.05,73.15,73.4,73.76,3696735,272675350.85,28472,1022238,27.65,77.59642857142853,81.43739485324176,73.75546228961531,77.59642857142853
TATAPOWER,EQ,2018-06-20,73.4,73.35,74.5,72.8,73.9,73.85,73.73,3586906,264462861.35,15215,1603243,44.7,77.06428571428567,80.75636217224708,73.37220925632427,77.06428571428567
TATAPOWER,EQ,2018-06-21,73.85,74.8,75.2,73.9,74.45,74.55,74.62,2985501,222781597.2,12936,1040111,34.84,76.7035714285714,80.31433829485364,73.09280456228915,76.7035714285714
TATAPOWER,EQ,2018-06-22,74.55,75.1,76.35,75.0,76.25,76.15,75.81,3099772,234987819.55,15059,1042555,33.63,76.62857142857139,80.23853931372945,73.01860354341333,76.62857142857139
TATAPOWER,EQ,2018-06-25,76.15,76.75,77.3,76.0,76.2,76.35,76.44,4466618,341421860.05,20953,1242153,27.81,76.4535714285714,79.84075639222876,73.06638646491403,76.4535714285714
TATAPOWER,EQ,2018-06-26,76.35,76.55,76.55,75.0,75.15,75.1,75.55,2552275,192815529.2,12124,806050,31.58,76.23928571428567,79.55664763453115,72.9219237940402,76.23928571428567
TATAPOWER,EQ,2018-06-27,75.1,75.0,75.25,71.3,71.65,71.9,72.61,4334784,314744019.85,23630,1913554,44.14,75.7785714285714,79.58821794674226,71.96892491040053,75.7785714285714
TATAPOWER,EQ,2018-06-28,71.9,71.4,74.85,71.0,71.9,71.65,72.79,7471148,543861832.75,24375,2700103,36.14,75.32857142857141,79.50408876836897,71.15305408877384,75.32857142857141
TATAPOWER,EQ,2018-06-29,71.65,72.0,73.65,71.8,73.65,73.25,72.77,3668110,266921152.9,23340,1819216,49.6,74.96071428571426,78.86951669358058,71.05191187784794,74.96071428571426
TATAPOWER,EQ,2018-07-02,73.25,73.6,73.85,71.9,72.25,72.25,72.48,2632012,190764496.8,9318,1226820,46.61,74.56428571428569,78.35667253556372,70.77189889300766,74.56428571428569
TATAPOWER,EQ,2018-07-03,72.25,72.5,73.0,71.9,72.3,72.2,72.38,3149476,227964853.6,15593,1073137,34.07,74.21785714285713,77.91704772851456,70.5186665571997,74.21785714285713
TATAPOWER,EQ,2018-07-04,72.2,72.25,72.55,71.6,72.0,72.05,72.1,2327587,167808694.65,11030,1020527,43.84,73.84285714285713,77.24892799962514,70.43678628608912,73.84285714285713
TATAPOWER,EQ,2018-07-05,72.05,72.0,72.2,71.1,71.25,71.25,71.56,1328748,95084914.6,9143,469225,35.31,73.49642857142855,76.90015148470094,70.09270565815616,73.49642857142855
TATAPOWER,EQ,2018-07-06,71.25,71.2,72.35,71.0,71.7,71.75,71.87,1688831,121381763.55,7401,857146,50.75,73.2642857142857,76.66958217069738,69.85898925787403,73.2642857142857
TATAPOWER,EQ,2018-07-09,71.75,72.0,73.8,72.0,73.55,73.2,72.88,1713958,124911489.75,7895,768410,44.83,73.24999999999999,76.6545218799084,69.84547812009157,73.24999999999999
TATAPOWER,EQ,2018-07-10,73.2,73.75,74.1,72.75,72.95,73.05,73.26,1897237,138988328.0,7238,790155,41.65,73.19285714285714,76.58081253781849,69.80490174789578,73.19285714285714
TATAPOWER,EQ,2018-07-11,73.05,72.55,73.45,71.65,71.9,72.2,72.38,2829649,204804197.3,11753,1125425,39.77,73.02499999999999,76.35568484526343,69.69431515473656,73.02499999999999
TATAPOWER,EQ,2018-07-12,72.2,71.4,71.7,69.3,69.5,69.5,70.52,4361939,307618542.45,23538,1306245,29.95,72.55,75.85756708170916,69.24243291829083,72.55
TATAPOWER,EQ,2018-07-13,69.5,69.7,70.5,69.1,70.2,70.15,69.78,3113836,217280358.6,17015,1506348,48.38,72.10714285714285,74.83191727063141,69.38236844365429,72.10714285714285
TATAPOWER,EQ,2018-07-16,70.15,70.0,70.15,68.65,68.9,68.95,69.12,2182138,150834895.35,12387,1170871,53.66,71.66785714285713,74.2954056179604,69.04030866775386,71.66785714285713
TATAPOWER,EQ,2018-07-17,68.95,68.7,71.3,68.05,70.75,70.9,70.28,2621707,184253566.65,15621,830332,31.67,71.59642857142856,74.25102235049809,68.94183479235903,71.59642857142856
TATAPOWER,EQ,2018-07-18,70.9,70.9,71.8,68.9,70.15,70.0,70.23,4730154,332209426.7,14015,2775264,58.67,71.47857142857143,74.26610253518463,68.69104032195823,71.47857142857143
TATAPOWER,EQ,2018-07-19,70.0,70.2,70.45,67.6,68.5,68.2,69.03,2671048,184376937.8,24476,968705,36.27,71.11785714285713,74.20844014557846,68.0272741401358,71.11785714285713
TATAPOWER,EQ,2018-07-20,68.2,68.2,68.3,67.15,67.8,67.85,67.71,2467860,167093404.1,16381,916104,37.12,70.80357142857142,74.2702178429962,67.33692501414663,70.80357142857142
TATAPOWER,EQ,2018-07-23,67.85,67.9,68.7,66.55,68.0,68.05,67.7,3592808,243221162.65,10278,1672382,46.55,70.50714285714284,74.16392941258943,66.85035630169625,70.50714285714284
TATAPOWER,EQ,2018-07-24,68.05,68.2,69.0,67.25,67.85,67.8,67.79,8544903,579252160.3,13409,4800319,56.18,70.20357142857141,74.0111477393818,66.39599511776102,70.20357142857141
TATAPOWER,EQ,2018-07-25,67.8,68.1,69.45,67.5,67.8,67.8,68.47,2761319,189074514.6,13506,933668,33.81,69.95714285714283,73.91652453825296,65.9977611760327,69.95714285714283
TATAPOWER,EQ,2018-07-26,67.8,68.0,72.5,68.0,71.15,70.85,70.82,13063298,925197256.3,38953,1415482,10.84,69.89285714285711,73.75487278694402,66.0308414987702,69.89285714285711
TATAPOWER,EQ,2018-07-27,70.85,71.05,72.5,70.85,71.9,71.85,71.82,4748886,341073428.05,20634,1248031,26.28,69.79642857142854,73.35850754211599,66.23434960074108,69.79642857142854
TATAPOWER,EQ,2018-07-30,71.85,71.9,74.7,70.9,73.75,73.85,72.86,5228991,380983361.55,28352,1985051,37.96,69.85357142857139,73.65791394443784,66.04922891270493,69.85357142857139
TATAPOWER,EQ,2018-07-31,73.85,73.8,75.0,72.6,74.45,74.55,74.09,3593905,266287883.65,21479,1326575,36.91,70.02142857142852,74.43098363108963,65.6118735117674,70.02142857142852
TATAPOWER,EQ,2018-08-01,74.55,74.4,74.7,72.65,72.8,73.05,73.4,1910149,140198596.1,14785,672386,35.2,70.27499999999995,74.95535994671091,65.59464005328898,70.27499999999995
TATAPOWER,EQ,2018-08-02,73.05,73.0,73.1,71.4,71.85,71.95,72.06,2722659,196202234.7,19233,1254982,46.09,70.40357142857138,75.16729077148287,65.6398520856599,70.40357142857138
TATAPOWER,EQ,2018-08-03,71.95,71.85,73.2,71.85,72.3,72.35,72.43,2275783,164830133.8,7739,825221,36.26,70.64642857142852,75.4375203509259,65.85533679193114,70.64642857142852
TATAPOWER,EQ,2018-08-06,72.35,72.6,72.9,71.65,71.85,71.85,72.24,1936040,139862833.85,7708,954779,49.32,70.71428571428565,75.54757231251942,65.88099911605188,70.71428571428565
TATAPOWER,EQ,2018-08-07,71.85,72.0,72.1,70.05,70.2,70.3,70.71,2069542,146331461.3,11395,745286,36.01,70.73571428571424,75.55800684159597,65.9134217298325,70.73571428571424
TATAPOWER,EQ,2018-08-08,70.3,70.3,70.85,69.1,69.5,69.45,69.51,2391506,166225924.4,14370,1007125,42.11,70.82499999999995,75.48873076146029,66.1612692385396,70.82499999999995
TATAPOWER,EQ,2018-08-09,69.45,70.0,70.4,69.2,69.8,69.9,69.91,1540636,107703626.45,6279,390706,25.36,70.97142857142852,75.35298331581193,66.58987382704511,70.97142857142852
TATAPOWER,EQ,2018-08-10,69.9,69.9,71.15,69.0,69.2,69.35,69.96,2354841,164739888.7,11790,592126,25.15,71.06428571428567,75.22886687734913,66.89970455122221,71.06428571428567
TATAPOWER,EQ,2018-08-13,69.35,69.15,70.05,68.55,68.7,68.75,69.23,2145648,148533657.65,9703,599777,27.95,71.13214285714282,75.09361250340397,67.17067321088167,71.13214285714282
TATAPOWER,EQ,2018-08-14,68.75,69.05,69.55,68.6,68.7,68.75,68.94,1529387,105430365.4,7192,535235,35.0,71.19999999999996,74.94206853532687,67.45793146467305,71.19999999999996
TATAPOWER,EQ,2018-08-16,68.75,68.55,68.55,67.0,67.2,67.15,67.74,3007914,203744055.25,14544,1694370,56.33,70.93571428571425,75.26138516679563,66.61004340463288,70.93571428571425
TATAPOWER,EQ,2018-08-17,67.15,67.4,69.0,67.05,68.9,68.65,68.04,2814891,191513039.3,14744,751003,26.68,70.70714285714283,75.16098426616382,66.25330144812183,70.70714285714283
TATAPOWER,EQ,2018-08-20,68.65,68.9,70.35,68.5,70.05,70.05,69.59,1947407,135514863.7,9846,662476,34.02,70.43571428571425,74.51161504910067,66.35981352232784,70.43571428571425
TATAPOWER,EQ,2018-08-21,70.05,69.8,73.0,69.7,72.9,72.25,71.38,4051774,289220890.95,17436,1570160,38.75,70.27142857142853,73.77872081774989,66.76413632510717,70.27142857142853
TATAPOWER,EQ,2018-08-23,72.25,73.4,73.4,71.15,71.9,72.05,72.14,3874963,279547006.2,19475,1230071,31.74,70.19999999999996,73.49801805285081,66.90198194714911,70.19999999999996
TATAPOWER,EQ,2018-08-24,72.05,71.8,72.5,70.6,71.7,71.75,71.72,1880021,134826776.8,7038,455911,24.25,70.18571428571424,73.45266500970352,66.91876356172496,70.18571428571424
TATAPOWER,EQ,2018-08-27,71.75,71.8,76.6,71.8,75.65,75.6,74.88,8322360,623209288.15,29485,2620909,31.49,70.4178571428571,74.6627830084527,66.1729312772615,70.4178571428571
TATAPOWER,EQ,2018-08-28,75.6,75.4,76.75,73.85,74.6,74.85,75.37,6849642,516291747.45,27683,1508678,22.03,70.63214285714281,75.45238976158527,65.81189595270035,70.63214285714281
TATAPOWER,EQ,2018-08-29,74.85,74.45,77.65,74.4,76.9,76.9,76.53,5498653,420799018.1,21174,1968678,35.8,71.10357142857139,76.96287885492224,65.24426400222053,71.10357142857139
TATAPOWER,EQ,2018-08-30,76.9,77.0,77.4,75.7,76.15,76.1,76.64,3984371,305365396.85,14131,1410964,35.41,71.57857142857138,77.91888375838344,65.23825909875931,71.57857142857138
TATAPOWER,EQ,2018-08-31,76.1,75.5,77.6,74.35,76.45,76.7,76.2,8664078,660177289.95,31600,4393208,50.71,72.06428571428566,78.87507224645796,65.25349918211336,72.06428571428566
TATAPOWER,EQ,2018-09-03,76.7,77.0,79.0,76.25,78.5,78.2,78.22,9367421,732698211.35,21837,5315196,56.74,72.69642857142851,80.0436901529471,65.34916698990993,72.69642857142851
TATAPOWER,EQ,2018-09-04,78.2,78.85,78.85,72.75,74.0,73.35,75.58,6421244,485308209.95,22232,1973720,30.74,73.02499999999995,80.01474523581109,66.0352547641888,73.02499999999995
TATAPOWER,EQ,2018-09-05,73.35,73.5,75.35,72.7,75.15,74.9,74.2,4558713,338241708.9,17776,1244852,27.31,73.46428571428567,80.05850562749316,66.87006580107817,73.46428571428567
TATAPOWER,EQ,2018-09-06,74.9,75.35,75.8,73.6,74.7,75.05,74.84,3305924,247412337.2,13173,1027733,31.09,74.02857142857137,79.56192682814837,68.49521602899436,74.02857142857137
TATAPOWER,EQ,2018-09-07,75.05,74.95,75.95,73.85,75.5,75.2,75.19,3672000,276089914.85,28129,1510155,41.13,74.49642857142851,79.10035069295759,69.89250644989943,74.49642857142851
TATAPOWER,EQ,2018-09-10,75.2,75.35,75.8,73.5,73.95,73.8,74.41,2481496,184657722.25,9398,732725,29.53,74.76428571428565,78.63119236340106,70.89737906517024,74.76428571428565
TATAPOWER,EQ,2018-09-11,73.8,73.95,76.95,73.9,74.25,74.45,75.66,9600604,726351482.1,30630,2281963,23.77,74.9214285714285,78.5175192449063,71.32533789795072,74.9214285714285
TATAPOWER,EQ,2018-09-12,74.45,74.8,74.95,72.9,73.85,74.0,73.84,3114148,229951658.9,12336,732064,23.51,75.06071428571423,78.31226505689837,71.80916351453008,75.06071428571423
TATAPOWER,EQ,2018-09-14,74.0,74.15,76.5,74.15,76.0,76.2,75.82,3673610,278531745.6,14092,1355044,36.89,75.37857142857138,78.05516923627083,72.70197362087193,75.37857142857138
TATAPOWER,EQ,2018-09-17,76.2,75.95,78.7,75.1,77.8,77.9,77.31,4917413,380145785.25,19477,1133413,23.05,75.5428571428571,78.54102508161849,72.54468920409572,75.5428571428571
TATAPOWER,EQ,2018-09-18,77.9,77.9,78.95,74.05,75.0,74.6,76.97,5822581,448139751.0,23418,2169243,37.26,75.52499999999996,78.54385102952547,72.50614897047446,75.52499999999996
TATAPOWER,EQ,2018-09-19,74.6,75.25,77.35,74.8,75.3,75.55,76.01,5377830,408745156.35,16899,1533531,28.52,75.42857142857137,78.34265243840515,72.5144904187376,75.42857142857137
TATAPOWER,EQ,2018-09-21,75.55,75.55,76.5,68.25,72.75,72.9,73.24,11584620,848510418.05,40251,6084535,52.52,75.19999999999996,78.37732349869982,72.0226765013001,75.19999999999996
TATAPOWER,EQ,2018-09-24,72.9,72.8,72.9,68.1,68.75,69.1,69.59,5131356,357097957.0,24276,1803773,35.15,74.65714285714282,79.08239506948767,70.23189064479796,74.65714285714282
TATAPOWER,EQ,2018-09-25,69.1,69.0,71.3,68.0,70.25,70.3,69.88,6281761,438998308.75,25606,2797788,44.54,74.09285714285708,78.58624667088105,69.59946761483312,74.09285714285708
TATAPOWER,EQ,2018-09-26,70.3,70.7,70.95,68.9,70.05,70.25,69.96,3273684,229036338.4,14921,994646,30.38,73.87142857142852,78.80634565213137,68.93651149072568,73.87142857142852
TATAPOWER,EQ,2018-09-27,70.25,70.05,70.65,68.2,68.8,68.6,69.3,3697390,256219338.05,13201,1554159,42.03,73.4214285714285,79.05221131326117,67.79064582959585,73.4214285714285
TATAPOWER,EQ,2018-09-28,68.6,69.1,69.35,65.5,65.85,65.85,67.28,4314947,290297442.4,23668,899038,20.84,72.76428571428565,79.59570955184381,65.93286187672749,72.76428571428565
TATAPOWER,EQ,2018-10-01,65.85,66.45,68.4,64.8,67.75,67.95,67.03,5836832,391271612.0,33235,2322411,39.79,72.24642857142851,79.37518553349295,65.11767160936407,72.24642857142851
TATAPOWER,EQ,2018-10-03,67.95,67.7,69.25,66.35,67.5,67.5,67.89,3650280,247819321.4,23997,768543,21.05,71.7964285714285,79.28883131695049,64.30402582590652,71.7964285714285
TATAPOWER,EQ,2018-10-04,67.5,66.9,68.0,66.1,66.85,66.85,66.93,2925150,195774773.3,11166,800491,27.37,71.25357142857136,79.01426769845676,63.49287515868596,71.25357142857136
TATAPOWER,EQ,2018-10-05,66.85,67.5,67.5,62.3,62.4,62.85,64.48,3751740,241896583.75,16885,1536656,40.96,70.45714285714278,79.2266579865215,61.68762772776406,70.45714285714278
TATAPOWER,EQ,2018-10-08,62.85,62.85,65.3,60.35,61.75,61.5,62.63,4837741,302992891.55,34497,1336639,27.63,69.40714285714277,78.71808407560363,60.09620163868192,69.40714285714277
TATAPOWER,EQ,2018-10-09,61.5,61.95,62.4,59.8,61.2,60.95,61.14,4969265,303820670.65,20315,1932996,38.9,68.1964285714285,77.15148423725375,59.24137290560324,68.1964285714285
TATAPOWER,EQ,2018-10-10,60.95,61.3,65.45,61.25,65.2,65.0,63.2,5665257,358065103.25,19390,1952658,34.47,67.51071428571422,75.7989059388511,59.22252263257732,67.51071428571422
TATAPOWER,EQ,2018-10-11,65.0,62.8,63.9,61.6,62.4,62.25,62.89,5043513,317211168.55,25115,2138274,42.4,66.56071428571421,73.8706841447948,59.250744426633624,66.56071428571421
TATAPOWER,EQ,2018-10-12,62.25,63.1,72.1,62.95,69.55,68.85,68.67,29093448,1997873396.25,89556,8576558,29.48,66.2714285714285,72.77701366138349,59.76584348147351,66.2714285714285
TATAPOWER,EQ,2018-10-15,68.85,69.95,71.6,68.8,70.95,71.25,70.77,11621446,822435085.8,57269,3579454,30.8,66.42499999999993,73.30873221666674,59.54126778333312,66.42499999999993
TATAPOWER,EQ,2018-10-16,71.25,71.55,74.05,70.5,73.95,73.8,72.79,11095793,807678839.35,58564,4235167,38.17,66.67499999999993,74.37122784725928,58.978772152740575,66.67499999999993
TATAPOWER,EQ,2018-10-17,73.8,74.25,74.6,71.7,72.8,72.55,73.49,10862420,798235925.85,80567,5119982,47.13,66.83928571428564,74.95121222087819,58.727359207693084,66.83928571428564
TATAPOWER,EQ,2018-10-19,72.55,72.0,72.4,69.3,70.8,70.15,70.56,4497227,317311027.7,16083,1178662,26.21,66.94999999999992,75.20646599758254,58.693534002417294,66.94999999999992
TATAPOWER,EQ,2018-10-22,70.15,70.8,71.4,68.8,69.8,69.6,69.82,7954462,555353010.4,24956,3551582,44.65,67.21785714285707,75.56343240005975,58.87228188565439,67.21785714285707
TATAPOWER,EQ,2018-10-23,69.6,69.3,69.9,67.95,69.0,69.45,69.21,4377235,302960412.0,22530,1880139,42.95,67.32499999999992,75.7492096182558,58.90079038174403,67.32499999999992
TATAPOWER,EQ,2018-10-24,69.45,69.6,70.9,68.5,69.25,69.25,69.3,2743564,190121749.9,10721,963564,35.12,67.44999999999992,75.93709427488437,58.96290572511546,67.44999999999992
TATAPOWER,EQ,2018-10-25,69.25,68.8,69.9,67.55,69.0,69.0,68.95,9727241,670717250.3,23418,6539150,67.23,67.60357142857136,76.12164852159209,59.08549433555062,67.60357142857136
TATAPOWER,EQ,2018-10-26,69.0,68.9,70.75,68.0,69.0,68.9,69.28,5515389,382096252.9,27282,1724416,31.27,68.0357142857142,76.11764366041118,59.953784911017244,68.0357142857142
TATAPOWER,EQ,2018-10-29,68.9,69.2,86.1,68.35,78.4,77.6,78.35,44673883,3500283809.1,116037,10688444,23.93,69.1857142857142,77.82421741205174,60.547211159376666,69.1857142857142
TATAPOWER,EQ,2018-10-30,77.6,78.5,80.05,76.65,77.6,77.75,78.02,17409930,1358258205.75,60239,4928681,28.31,70.3857142857142,78.75943035918647,62.01199821224193,70.3857142857142
TATAPOWER,EQ,2018-10-31,77.75,78.2,79.0,74.65,76.3,76.55,76.13,9638641,733767338.15,30491,3451248,35.81,71.21071428571419,79.57457229976056,62.84685627166781,71.21071428571419
TATAPOWER,EQ,2018-11-01,76.55,76.3,77.7,75.3,76.15,76.35,76.37,9074632,693001917.1,27123,3193038,35.19,72.21785714285704,79.21825352095995,65.21746076475414,72.21785714285704
TATAPOWER,EQ,2018-11-02,76.35,77.2,77.4,75.3,75.95,76.0,76.62,7177611,549928941.05,32977,2436121,33.94,72.72857142857133,79.71379916955539,65.74334368758727,72.72857142857133
TATAPOWER,EQ,2018-11-05,76.0,74.9,75.85,73.25,75.7,75.3,74.63,4561329,340401236.6,20180,1148589,25.18,73.01785714285704,80.07439880430756,65.96131548140652,73.01785714285704
TATAPOWER,EQ,2018-11-06,75.3,75.45,77.1,75.0,75.5,75.65,76.04,4673161,355356425.3,14030,1322271,28.3,73.1499999999999,80.33770317438625,65.96229682561356,73.1499999999999
TATAPOWER,EQ,2018-11-07,75.65,76.45,76.5,75.5,75.85,75.95,76.03,437631,33274307.15,2458,187047,42.74,73.39285714285707,80.72160529315914,66.06410899255499,73.39285714285707
TATAPOWER,EQ,2018-11-09,75.95,76.45,77.1,75.0,75.9,75.9,76.07,8564873,651515639.8,24379,4117930,48.08,73.80357142857135,80.99260841187163,66.61453444527106,73.80357142857135
TATAPOWER,EQ,2018-11-12,75.9,75.85,76.4,74.15,74.3,74.55,75.05,3131624,235040225.45,10960,1157164,36.95,74.15714285714277,80.93049075594794,67.3837949583376,74.15714285714277
TATAPOWER,EQ,2018-11-13,74.55,74.05,76.5,73.1,76.35,76.05,74.7,5609725,419035435.35,19154,2077549,37.03,74.62857142857135,80.89001808934557,68.36712476779712,74.62857142857135
