Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Rolling Mean,Bollinger High,Bollinger Low,Bollinger Middle
TATAPOWER,EQ,2018-11-14,76.05,76.3,78.75,75.5,77.9,77.95,77.51,5642238,437324456.2,21863,1596314,28.29,75.24999999999991,80.90998097305902,69.59001902694081,75.24999999999991
TATAPOWER,EQ,2018-11-15,77.95,78.0,78.4,75.9,76.5,76.7,76.84,3328106,255718652.2,17743,719072,21.61,75.79999999999993,80.20000000000064,71.39999999999921,75.79999999999993
TATAPOWER,EQ,2018-11-16,76.7,76.8,77.4,75.1,76.6,76.8,76.34,4743419,362121442.2,17943,1727070,36.41,76.36428571428563,78.27394882248547,74.45462260608579,76.36428571428563
TATAPOWER,EQ,2018-11-19,76.8,76.9,77.8,75.8,77.2,77.35,76.99,5660440,435807776.95,21880,2400977,42.42,76.34642857142849,78.21044585663984,74.48241128621714,76.34642857142849
TATAPOWER,EQ,2018-11-20,77.35,77.35,78.85,76.35,78.1,78.3,77.9,10567258,823193451.2,22638,4078868,38.6,76.3857142857142,78.39470506619334,74.37672350523506,76.3857142857142
TATAPOWER,EQ,2018-11-21,78.3,78.1,79.1,76.75,77.65,78.15,78.01,4999835,390046138.1,24912,1578793,31.58,76.49999999999991,78.72018710230391,74.27981289769592,76.49999999999991
TATAPOWER,EQ,2018-11-22,78.15,77.75,78.25,74.5,74.9,74.9,76.09,4807716,365806161.8,17293,1238571,25.76,76.3964285714285,78.77630067068036,74.01655647217665,76.3964285714285
TATAPOWER,EQ,2018-11-26,74.9,75.5,76.4,74.45,75.9,75.55,75.42,4950029,373322715.05,16441,1417743,28.64,76.36428571428564,78.7791208166135,73.94945061195779,76.36428571428564
TATAPOWER,EQ,2018-11-27,75.55,75.65,76.2,74.5,76.0,75.65,75.39,4127732,311196950.6,14234,1613012,39.08,76.38928571428565,78.76356408933017,74.01500733924112,76.38928571428565
TATAPOWER,EQ,2018-11-28,75.65,76.1,76.1,73.85,74.3,74.4,74.71,3949157,295060002.45,13734,1333138,33.76,76.29999999999994,78.87920679518213,73.72079320481775,76.29999999999994
TATAPOWER,EQ,2018-11-29,74.4,74.9,75.75,73.4,75.0,75.2,75.03,14742072,1106045305.95,19089,9508137,64.5,76.24642857142851,78.88736788151625,73.60548926134076,76.24642857142851
TATAPOWER,EQ,2018-11-30,75.2,75.2,76.5,73.75,75.95,76.1,75.53,8135493,614444109.15,33575,4439231,54.57,76.26071428571422,78.8957383175511,73.62569025387732,76.26071428571422
TATAPOWER,EQ,2018-12-03,76.1,76.9,83.15,76.75,82.1,82.55,80.88,29213251,2362791425.75,100080,7574695,25.93,76.83214285714278,80.9317877090896,72.73249800519596,76.83214285714278
TATAPOWER,EQ,2018-12-04,82.55,82.55,83.85,80.7,81.15,81.5,82.2,9652045,793377001.85,42258,2829403,29.31,77.2214285714285,81.98276553391453,72.46009160894248,77.2214285714285
TATAPOWER,EQ,2018-12-05,81.5,80.75,81.5,79.9,80.5,80.45,80.54,4817088,387991689.95,35398,1410617,29.28,77.39999999999993,82.45736325340867,72.3426367465912,77.39999999999993
TATAPOWER,EQ,2018-12-06,80.45,80.2,80.2,78.8,79.05,79.4,79.65,4685342,373205976.75,28275,2508378,53.54,77.59285714285707,82.74035199926142,72.44536228645272,77.59285714285707
TATAPOWER,EQ,2018-12-07,79.4,80.0,81.15,78.35,79.1,79.45,79.8,5677506,453078459.15,22939,2404088,42.34,77.7821428571428,82.99847919936335,72.56580651492226,77.7821428571428
TATAPOWER,EQ,2018-12-10,79.45,78.5,79.3,76.3,77.8,77.65,77.84,3040723,236688512.05,21412,929564,30.57,77.80357142857137,83.01472282736079,72.59242002978196,77.80357142857137
TATAPOWER,EQ,2018-12-11,77.65,76.1,80.15,75.85,79.2,79.15,78.77,3917069,308532725.2,25148,1033692,26.39,77.86428571428567,83.11996814401863,72.60860328455271,77.86428571428567
TATAPOWER,EQ,2018-12-12,79.15,79.35,79.95,77.75,78.85,79.1,79.12,4227632,334481532.2,20872,1429633,33.82,77.93214285714281,83.22809299966622,72.6361927146194,77.93214285714281
TATAPOWER,EQ,2018-12-13,79.1,79.25,81.3,77.5,78.75,78.7,79.53,5535207,440210413.5,25699,1137960,20.56,78.20357142857138,83.2117899488896,73.19535290825316,78.20357142857138
TATAPOWER,EQ,2018-12-14,78.7,78.75,79.85,78.15,79.3,79.3,79.21,1828782,144852836.7,10211,432613,23.66,78.47142857142852,83.26480770482587,73.67804943803117,78.47142857142852
TATAPOWER,EQ,2018-12-17,79.3,79.6,80.9,77.4,77.9,77.9,78.58,3358110,263891218.2,12971,1293110,38.51,78.6321428571428,83.16163716460409,74.1026485496815,78.6321428571428
TATAPOWER,EQ,2018-12-18,77.9,77.75,78.95,77.45,78.85,78.65,78.23,3915779,306347515.55,10530,1895675,48.41,78.93571428571423,82.75780162751545,75.113626943913,78.93571428571423
TATAPOWER,EQ,2018-12-19,78.65,78.8,80.3,78.6,79.3,79.5,79.64,3721346,296366647.45,9911,1508272,40.53,79.24285714285709,82.40607292208232,76.07964136363186,79.24285714285709
TATAPOWER,EQ,2018-12-20,79.5,76.05,80.9,76.05,80.5,80.25,78.99,9768078,771570627.9,29351,3595920,36.81,79.53928571428567,82.16612311414124,76.9124483144301,79.53928571428567
TATAPOWER,EQ,2018-12-21,80.25,80.5,80.65,76.05,76.15,76.45,77.63,7243377,562339467.1,22029,3114258,42.99,79.10357142857139,81.59955721678223,76.60758564036054,79.10357142857139
TATAPOWER,EQ,2018-12-24,76.45,76.8,78.65,76.1,76.85,76.8,77.47,5132728,397607873.0,12159,1298391,25.3,78.7678571428571,81.13643579579865,76.39927848991555,78.7678571428571
TATAPOWER,EQ,2018-12-26,76.8,76.6,76.7,74.85,75.95,75.95,75.82,4017872,304618578.35,10823,1428092,35.54,78.44642857142853,81.04212450174145,75.8507326411156,78.44642857142853
TATAPOWER,EQ,2018-12-27,75.95,76.7,77.7,75.5,77.35,77.0,76.84,12997320,998726443.1,22045,7231354,55.64,78.27499999999995,80.9160225292499,75.63397747075,78.27499999999995
TATAPOWER,EQ,2018-12-28,77.0,77.15,77.85,76.8,77.25,77.1,77.21,3477676,268501208.35,10431,1667902,47.96,78.10714285714279,80.72508601420947,75.48919970007611,78.10714285714279
TATAPOWER,EQ,2018-12-31,77.1,77.35,78.0,76.1,76.7,76.8,77.01,3602334,277401928.4,12428,1490145,41.37,78.04642857142849,80.74812726376665,75.34472987909034,78.04642857142849
TATAPOWER,EQ,2019-01-01,76.8,77.0,77.25,76.3,76.75,76.7,76.73,2153622,165247976.45,4832,904125,41.98,77.8714285714285,80.58257771345953,75.16027942939746,77.8714285714285
TATAPOWER,EQ,2019-01-02,76.7,76.8,76.95,74.4,74.5,74.85,75.5,2504768,189122472.3,10097,821131,32.78,77.56785714285706,80.61709592374373,74.5186183619704,77.56785714285706
TATAPOWER,EQ,2019-01-03,74.85,76.0,76.25,73.85,74.15,74.2,74.96,4583837,343619828.75,18710,894722,19.52,77.2464285714285,80.70307529815844,73.78978184469855,77.2464285714285
TATAPOWER,EQ,2019-01-04,74.2,74.3,75.55,73.7,75.1,75.05,74.78,3170169,237052519.7,12015,1005305,31.71,76.94285714285706,80.36896889792988,73.51674538778425,76.94285714285706
TATAPOWER,EQ,2019-01-07,75.05,75.45,75.75,74.25,74.8,74.7,74.96,1691362,126791933.4,8447,469203,27.74,76.71428571428564,80.28907534154027,73.139496087031,76.71428571428564
TATAPOWER,EQ,2019-01-08,74.7,74.75,75.5,74.55,75.0,74.95,75.0,1684121,126317240.65,10320,675254,40.1,76.44999999999992,79.9547220892794,72.94527791072043,76.44999999999992
TATAPOWER,EQ,2019-01-09,74.95,75.1,75.5,73.85,74.25,74.35,74.43,2006348,149323772.05,10277,649890,32.39,76.08214285714277,79.27506944881176,72.88921626547378,76.08214285714277
TATAPOWER,EQ,2019-01-10,74.35,74.25,75.1,73.9,74.9,74.9,74.58,1704653,127129910.3,9163,509279,29.88,75.69999999999992,77.85656421902426,73.54343578097557,75.69999999999992
TATAPOWER,EQ,2019-01-11,74.9,75.1,75.25,73.8,75.1,75.0,74.71,3214817,240191292.8,13804,1841064,57.27,75.59642857142849,77.7370482824607,73.45580886039627,75.59642857142849
TATAPOWER,EQ,2019-01-14,75.0,75.0,75.0,73.7,74.2,74.3,74.19,3702534,274701742.3,9790,2169020,58.58,75.41785714285706,77.54302035572464,73.29269392998948,75.41785714285706
TATAPOWER,EQ,2019-01-15,74.3,74.5,75.25,74.15,75.25,75.05,74.98,3099444,232406717.75,12029,1840894,59.39,75.35357142857133,77.46378989546734,73.24335296167531,75.35357142857133
TATAPOWER,EQ,2019-01-16,75.05,75.0,76.95,74.5,76.25,76.5,76.32,4222858,322305705.8,18136,1766475,41.83,75.31785714285705,77.32231645720198,73.31339782851212,75.31785714285705
TATAPOWER,EQ,2019-01-17,76.5,76.35,76.95,74.95,76.0,76.0,75.97,4496763,341604927.35,14496,2070617,46.05,75.23928571428563,77.01613624322857,73.46243518534268,75.23928571428563
TATAPOWER,EQ,2019-01-18,76.0,76.0,76.45,75.15,76.3,76.0,75.84,4009644,304086212.85,12529,2329798,58.1,75.18214285714278,76.78579596698616,73.5784897472994,75.18214285714278
TATAPOWER,EQ,2019-01-21,76.0,76.0,77.2,75.45,75.65,75.95,76.38,5188679,396336462.9,12197,2999949,57.82,75.12857142857135,76.5540075484572,73.7031353086855,75.12857142857135
TATAPOWER,EQ,2019-01-22,75.95,75.9,77.5,74.9,77.25,76.35,76.0,4074882,309696757.6,10875,2277047,55.88,75.2357142857142,76.79057196974495,73.68085660168344,75.2357142857142
TATAPOWER,EQ,2019-01-23,76.35,77.0,77.95,74.85,74.9,75.2,76.68,5394325,413660574.6,18404,1622748,30.08,75.30714285714278,76.74447860982588,73.86980710445968,75.30714285714278
TATAPOWER,EQ,2019-01-24,75.2,75.3,75.75,74.3,74.6,74.55,74.79,3700318,276736822.5,16547,2041774,55.18,75.27142857142849,76.76021449173085,73.78264265112612,75.27142857142849
TATAPOWER,EQ,2019-01-25,74.55,74.7,75.3,73.45,73.65,73.95,74.53,3724093,277563737.35,12694,1898450,50.98,75.21785714285706,76.84295223728726,73.59276204842685,75.21785714285706
TATAPOWER,EQ,2019-01-28,73.95,73.95,73.95,69.65,70.0,70.95,71.81,5766908,414092939.8,17135,2024405,35.1,74.93214285714278,77.73779844839244,72.12648726589312,74.93214285714278
TATAPOWER,EQ,2019-01-29,70.95,68.5,72.4,68.5,70.9,71.05,70.78,12562431,889192580.9,41506,4762338,37.91,74.69642857142848,78.1843118364385,71.20854530641847,74.69642857142848
TATAPOWER,EQ,2019-01-30,71.05,71.2,71.5,67.9,68.25,68.15,68.83,4846733,333608004.45,18888,2134174,44.03,74.21428571428564,79.14759924756018,69.2809721810111,74.21428571428564
TATAPOWER,EQ,2019-01-31,68.15,68.45,72.0,67.9,71.2,71.3,70.29,7442257,523125269.35,38708,3153299,42.37,73.94999999999992,79.09392845984532,68.80607154015452,73.94999999999992
TATAPOWER,EQ,2019-02-01,71.3,71.5,72.3,70.25,71.5,71.5,71.34,3343602,238534120.75,17233,1352078,40.44,73.74999999999991,79.0506530802279,68.44934691977193,73.74999999999991
TATAPOWER,EQ,2019-02-04,71.5,71.0,71.15,69.55,70.75,70.55,70.24,3028680,212743586.4,12722,1242302,41.02,73.42857142857135,78.9315376616719,67.9256051954708,73.42857142857135
TATAPOWER,EQ,2019-02-05,70.55,70.25,71.75,69.25,69.45,69.9,70.18,2916745,204711193.9,15256,1079966,37.03,72.95714285714278,78.45747251759352,67.45681319669205,72.95714285714278
TATAPOWER,EQ,2019-02-06,69.9,69.8,70.9,68.4,70.65,70.4,69.56,3066537,213306330.7,18015,1085990,35.41,72.5571428571428,77.91694439521119,67.1973413190744,72.5571428571428
TATAPOWER,EQ,2019-02-07,70.4,70.4,71.4,69.15,69.35,69.6,69.86,3536220,247032675.0,15094,667451,18.87,72.09999999999992,77.28370227065331,66.91629772934654,72.09999999999992
TATAPOWER,EQ,2019-02-08,69.6,69.05,70.35,68.05,68.2,68.75,69.34,2124482,147319105.25,21421,700393,32.97,71.5857142857142,76.54794526217472,66.62348330925369,71.5857142857142
TATAPOWER,EQ,2019-02-11,68.75,68.45,68.45,65.15,66.1,65.55,66.41,7041255,467630197.4,36905,3973055,56.43,70.81428571428563,75.94120240224564,65.68736902632563,70.81428571428563
TATAPOWER,EQ,2019-02-12,65.55,65.65,67.25,65.5,66.5,66.3,66.41,4213698,279823192.05,24979,1871619,44.42,70.17857142857135,75.16820904231562,65.18893381482707,70.17857142857135
TATAPOWER,EQ,2019-02-13,66.3,66.5,68.15,64.6,64.75,65.25,66.41,4469396,296805098.1,25032,1162354,26.01,69.51428571428563,74.47310514131647,64.5554662872548,69.51428571428563
TATAPOWER,EQ,2019-02-14,65.25,65.8,67.85,65.1,67.3,67.55,66.97,6828282,457290064.4,14305,3578211,52.4,69.05714285714278,73.39567453766159,64.71861117662397,69.05714285714278
TATAPOWER,EQ,2019-02-15,67.55,67.3,70.2,66.45,69.0,69.2,68.93,11110591,765889971.55,19933,5103578,45.93,68.93214285714278,73.13445122331534,64.72983449097022,68.93214285714278
TATAPOWER,EQ,2019-02-18,69.2,69.2,69.5,65.05,65.5,65.35,66.6,6717626,447385355.9,17532,2085504,31.05,68.5249999999999,72.9424043892844,64.1075956107154,68.5249999999999
TATAPOWER,EQ,2019-02-19,65.35,65.9,67.15,65.65,66.0,65.9,66.3,2892850,191809397.55,10063,784062,27.1,68.36428571428563,72.99884296165342,63.72972846691784,68.36428571428563
TATAPOWER,EQ,2019-02-20,65.9,66.45,67.95,65.8,67.7,66.9,66.54,5950455,395920545.7,13323,2701739,45.4,68.04999999999993,72.41595218269123,63.68404781730863,68.04999999999993
TATAPOWER,EQ,2019-02-21,66.9,67.7,68.15,66.85,67.4,67.45,67.59,3283026,221906943.3,16692,1305199,39.76,67.76071428571422,71.6529508528455,63.86847771858292,67.76071428571422
TATAPOWER,EQ,2019-02-22,67.45,67.5,67.95,66.75,67.15,67.1,67.23,3078805,207001896.0,10264,1597721,51.89,67.51428571428565,71.06792492618662,63.96064650238468,67.51428571428565
TATAPOWER,BL,2019-02-25,1147.0,67.1,67.1,67.1,67.1,67.1,67.1,17787259,1193525078.9,1,0,0.0,67.31428571428565,70.59416108045293,64.03441034811836,67.31428571428565
TATAPOWER,EQ,2019-02-25,67.1,67.1,67.45,66.4,66.65,66.55,66.83,3161336,211275537.8,14160,1275706,40.35,67.03928571428564,69.81089412580805,64.26767730276323,67.03928571428564
TATAPOWER,EQ,2019-02-26,66.55,66.3,67.15,64.05,66.55,66.15,66.13,10552247,697833602.8,21952,4816382,45.64,66.79285714285707,69.16897457807417,64.41673970763998,66.79285714285707
TATAPOWER,EQ,2019-02-27,66.15,66.55,67.95,65.15,65.35,65.5,66.42,4724311,313779998.0,12133,1106461,23.42,66.56071428571421,68.7400503071928,64.38137826423562,66.56071428571421
TATAPOWER,EQ,2019-02-28,65.5,65.9,66.25,65.1,65.55,65.45,65.47,9665743,632787532.85,21959,4781194,49.47,66.55357142857136,68.74778209292633,64.35936076421639,66.55357142857136
TATAPOWER,EQ,2019-03-01,65.45,66.0,67.75,65.6,67.2,67.05,67.09,11001198,738063306.0,21348,5547168,50.42,66.60714285714279,68.81128481224695,64.40300090203863,66.60714285714279
TATAPOWER,EQ,2019-03-05,67.05,67.85,69.65,67.2,69.2,69.15,68.89,13327374,918158500.8,33585,6048325,45.38,66.88571428571422,69.32432314873874,64.44710542268969,66.88571428571422
TATAPOWER,EQ,2019-03-06,69.15,70.0,72.15,69.2,71.55,71.3,70.82,11046556,782371586.15,31075,2851172,25.81,67.15357142857137,70.54438805036706,63.76275480677568,67.15357142857137
TATAPOWER,EQ,2019-03-07,71.3,73.0,73.95,70.35,70.6,70.55,71.7,12534795,898800631.2,33312,2147540,17.13,67.24999999999993,70.95384415688208,63.54615584311777,67.24999999999993
TATAPOWER,EQ,2019-03-08,70.55,70.45,70.75,68.85,70.15,70.0,69.79,6200799,432753673.55,15990,1926441,31.07,67.58214285714278,71.38469405395843,63.779591660327135,67.58214285714278
TATAPOWER,EQ,2019-03-11,70.0,71.2,72.1,70.3,71.8,71.7,71.44,5319324,379987013.8,21453,1597778,30.04,67.9964285714285,72.24694243823056,63.745914704626436,67.9964285714285
TATAPOWER,EQ,2019-03-12,71.7,72.1,74.0,71.95,73.2,73.35,72.91,8901828,649058450.95,37042,4039006,45.37,68.45714285714278,73.51691742537477,63.397368288910805,68.45714285714278
TATAPOWER,EQ,2019-03-13,73.35,73.0,74.45,72.15,74.15,73.8,73.67,7408808,545798094.25,21856,1878915,25.36,68.91071428571422,74.67148060378658,63.149947967641864,68.91071428571422
TATAPOWER,EQ,2019-03-14,73.8,74.15,74.15,72.75,73.0,73.05,73.2,3962991,290095498.85,13310,1449622,36.58,69.33571428571422,75.39140818248913,63.280020388939306,69.33571428571422
TATAPOWER,EQ,2019-03-15,73.05,73.0,74.75,72.8,73.65,73.8,73.89,7751928,572780389.35,21999,3314258,42.75,69.81428571428565,76.16086911633191,63.467702312239375,69.81428571428565
TATAPOWER,EQ,2019-03-18,73.8,74.1,74.7,72.7,73.0,73.05,73.24,5296795,387959518.75,11954,2693146,50.84,70.27857142857137,76.54701673769029,64.01012611945245,70.27857142857137
TATAPOWER,EQ,2019-03-19,73.05,73.45,74.3,72.7,73.15,73.0,73.17,5567624,407390654.3,14625,2047689,36.78,70.76785714285708,76.7089276424663,64.82678664324786,70.76785714285708
TATAPOWER,EQ,2019-03-20,73.0,73.2,73.85,71.7,72.1,72.05,72.38,5050030,365513036.45,15309,2587121,51.23,71.23571428571424,76.36608068010243,66.10534789132605,71.23571428571424
TATAPOWER,EQ,2019-03-22,72.05,73.0,73.8,72.0,72.25,72.55,72.97,3913385,285576558.05,19546,1129928,28.87,71.74285714285709,75.67279296986545,67.81292131584873,71.74285714285709
TATAPOWER,EQ,2019-03-25,72.55,72.45,73.15,70.55,72.1,71.9,72.13,4332510,312493937.0,10833,1203149,27.77,72.08928571428567,74.94563587904919,69.23293554952214,72.08928571428567
TATAPOWER,EQ,2019-03-26,71.9,72.45,73.0,70.85,71.55,71.3,71.62,3789439,271417625.75,10191,1677607,44.27,72.24285714285709,74.60729141992167,69.87842286579252,72.24285714285709
TATAPOWER,EQ,2019-03-27,71.3,71.45,72.9,71.1,71.3,71.4,72.14,4812399,347157152.15,15797,1761006,36.59,72.24999999999996,74.60273981038975,69.89726018961017,72.24999999999996
TATAPOWER,EQ,2019-03-28,71.4,71.9,72.65,71.1,71.5,71.55,71.69,9265724,664268995.0,19452,4264255,46.02,72.32142857142853,74.50659333751676,70.13626380534029,72.32142857142853
TATAPOWER,EQ,2019-03-29,71.55,72.4,74.55,72.0,73.65,73.8,73.58,9504154,699352340.75,30402,2415601,25.42,72.59285714285708,74.45621108456982,70.72950320114435,72.59285714285708
TATAPOWER,EQ,2019-04-01,73.8,74.2,76.0,73.7,74.3,74.4,74.9,7267624,544323445.2,21065,1790779,24.64,72.78571428571423,74.80349241311998,70.76793615830849,72.78571428571423
TATAPOWER,EQ,2019-04-02,74.4,75.5,77.0,73.1,74.3,74.05,75.12,12971969,974430592.0,36667,2179318,16.8,72.83571428571423,74.94628423113514,70.72514434029333,72.83571428571423
TATAPOWER,EQ,2019-04-03,74.05,74.55,74.55,71.05,71.3,71.45,72.6,6417056,465894507.1,20503,2196045,34.22,72.66785714285709,74.8214256100449,70.51428867566928,72.66785714285709
TATAPOWER,EQ,2019-04-04,71.45,71.5,72.4,70.25,70.65,70.75,70.97,6416069,455362006.1,22126,2280399,35.54,72.50357142857138,74.871778892755,70.13536396438775,72.50357142857138
TATAPOWER,EQ,2019-04-05,70.75,71.0,72.7,70.5,72.4,71.95,71.77,7793935,559336553.85,20400,2782839,35.71,72.37142857142852,74.63203240012963,70.11082474272742,72.37142857142852
TATAPOWER,EQ,2019-04-08,71.95,73.0,73.55,70.75,71.8,71.9,72.04,8540124,615243266.0,24801,2338701,27.38,72.28928571428568,74.52713446542494,70.05143696314643,72.28928571428568
TATAPOWER,EQ,2019-04-09,71.9,71.9,73.0,70.75,72.9,72.6,71.74,7591689,544624569.9,23973,2707383,35.66,72.26071428571424,74.46950043736966,70.05192813405883,72.26071428571424
TATAPOWER,EQ,2019-04-10,72.6,72.6,73.2,70.6,71.05,70.9,71.67,6360330,455842735.7,20322,2196951,34.54,72.1785714285714,74.50359062972281,69.85355222742,72.1785714285714
TATAPOWER,EQ,2019-04-11,70.9,71.4,73.15,70.6,73.15,72.7,72.06,9396530,677129774.45,24959,2913650,31.01,72.18928571428569,74.52304417895958,69.8555272496118,72.18928571428569
TATAPOWER,EQ,2019-04-12,72.7,73.05,74.6,71.9,72.8,73.25,72.92,11615133,847001878.4,21035,3766965,32.43,72.28571428571426,74.67879037870037,69.89263819272816,72.28571428571426
TATAPOWER,EQ,2019-04-15,73.25,73.0,73.2,71.2,71.35,71.35,71.7,11147566,799314490.25,26922,4929088,44.22,72.2892857142857,74.67616606365519,69.9024053649162,72.2892857142857
TATAPOWER,EQ,2019-04-16,71.35,71.75,71.95,71.1,71.4,71.45,71.46,8590291,613835578.75,15166,3369704,39.23,72.29285714285713,74.67414869379286,69.9115655919214,72.29285714285713
TATAPOWER,EQ,2019-04-18,71.45,71.75,71.75,70.0,70.5,70.55,70.66,7272249,513858216.45,27740,2957592,40.67,72.22142857142856,74.75389902405284,69.68895811880428,72.22142857142856
TATAPOWER,EQ,2019-04-22,70.55,70.0,70.2,69.0,69.2,69.2,69.57,7738634,538409542.95,14789,2959866,38.25,71.89285714285714,74.71961313702394,69.06610114869034,71.89285714285714
TATAPOWER,EQ,2019-04-23,69.2,69.5,69.7,68.1,68.2,68.25,68.81,4138151,284752931.85,16938,1138209,27.51,71.45357142857144,74.50453956891889,68.40260328822399,71.45357142857144
TATAPOWER,EQ,2019-04-24,68.25,68.35,68.5,67.5,67.65,67.8,67.98,7350305,499642441.95,19413,3330942,45.32,71.00714285714287,74.24486692550722,67.76941878877851,71.00714285714287
TATAPOWER,EQ,2019-04-25,67.8,68.0,69.55,67.4,67.85,67.7,68.47,6836123,468056860.9,16795,2322531,33.97,70.73928571428573,74.41062556013833,67.06794586843313,70.73928571428573
TATAPOWER,EQ,2019-04-26,67.7,68.1,68.2,67.15,67.65,67.9,67.79,4838776,328015119.65,13845,2065785,42.69,70.5357142857143,74.50820208817112,66.5632264832575,70.5357142857143
TATAPOWER,EQ,2019-04-30,67.9,67.9,68.1,66.55,67.7,67.8,67.31,5128196,345174595.5,14530,2502851,48.81,70.23928571428573,74.37323122608367,66.10534020248778,70.23928571428573
TATAPOWER,EQ,2019-05-02,67.8,67.55,68.2,66.25,66.4,66.6,66.88,8983855,600852390.95,20586,3357761,37.38,69.8607142857143,74.29904012590958,65.422388445519,69.8607142857143
TATAPOWER,EQ,2019-05-03,66.6,65.6,68.15,65.4,66.95,66.95,67.17,10461436,702730451.0,29168,1052043,10.06,69.45714285714286,73.84976904601596,65.06451666826975,69.45714285714286
TATAPOWER,EQ,2019-05-06,66.95,66.65,67.0,65.6,65.8,65.85,66.14,3484887,230489058.6,11356,1403744,40.28,69.09642857142858,73.79724098660178,64.39561615625537,69.09642857142858
TATAPOWER,EQ,2019-05-07,65.85,66.5,66.5,64.1,64.45,64.35,65.01,6153618,400031493.75,23858,2346311,38.13,68.5,73.34783853501204,63.65216146498795,68.5
TATAPOWER,EQ,2019-05-08,64.35,64.0,64.8,63.2,64.65,64.5,64.29,6615929,425371066.0,23860,3208086,48.49,67.875,72.32467587410869,63.425324125891315,67.875
TATAPOWER,EQ,2019-05-09,64.5,64.1,64.95,63.9,64.45,64.4,64.43,5987301,385753051.8,19977,3447645,57.58,67.37857142857142,71.70731512369032,63.04982773345252,67.37857142857142
TATAPOWER,EQ,2019-05-10,64.4,64.4,65.3,63.6,63.8,63.8,64.47,5801249,373994345.9,29118,2949787,50.85,66.83214285714284,70.86844107416212,62.795844640123555,66.83214285714284
TATAPOWER,EQ,2019-05-13,63.8,63.8,64.3,61.75,62.5,62.6,63.2,5045201,318860512.0,32892,2607155,51.68,66.2642857142857,70.28431797045843,62.24425345811298,66.2642857142857
